img_slice_id,x,y,w,h,contours
bb_128_104,74,155,18,11,1
bb_128_105,81,159,10,6,1
bb_128_106,84,159,5,5,1
bb_128_107,NA,NA,NA,NA,0
bb_128_108,NA,NA,NA,NA,0
bb_128_109,NA,NA,NA,NA,0
bb_128_110,NA,NA,NA,NA,0
bb_128_111,NA,NA,NA,NA,0
bb_128_112,NA,NA,NA,NA,0
bb_128_113,NA,NA,NA,NA,0
bb_128_114,NA,NA,NA,NA,0
bb_128_115,NA,NA,NA,NA,0
bb_128_116,NA,NA,NA,NA,0
bb_128_117,NA,NA,NA,NA,0
bb_128_118,NA,NA,NA,NA,0
bb_128_119,NA,NA,NA,NA,0
bb_128_120,NA,NA,NA,NA,0
bb_128_121,NA,NA,NA,NA,0
bb_128_122,NA,NA,NA,NA,0
bb_128_123,NA,NA,NA,NA,0
bb_128_124,NA,NA,NA,NA,0
bb_128_125,NA,NA,NA,NA,0
bb_128_126,NA,NA,NA,NA,0
bb_128_127,NA,NA,NA,NA,0
bb_128_128,NA,NA,NA,NA,0
bb_128_129,NA,NA,NA,NA,0
bb_128_130,NA,NA,NA,NA,0
bb_128_131,NA,NA,NA,NA,0
bb_128_132,NA,NA,NA,NA,0
bb_128_133,NA,NA,NA,NA,0
bb_128_134,NA,NA,NA,NA,0
bb_128_135,NA,NA,NA,NA,0
bb_128_136,NA,NA,NA,NA,0
bb_128_137,NA,NA,NA,NA,0
bb_128_138,NA,NA,NA,NA,0
bb_128_139,NA,NA,NA,NA,0
bb_128_140,NA,NA,NA,NA,0
bb_128_141,NA,NA,NA,NA,0
bb_128_142,NA,NA,NA,NA,0
bb_128_143,NA,NA,NA,NA,0
bb_128_144,NA,NA,NA,NA,0
bb_128_145,NA,NA,NA,NA,0
bb_128_146,NA,NA,NA,NA,0
bb_128_147,NA,NA,NA,NA,0
bb_128_148,NA,NA,NA,NA,0
bb_128_149,NA,NA,NA,NA,0
bb_128_150,NA,NA,NA,NA,0
bb_128_151,NA,NA,NA,NA,0
bb_128_152,NA,NA,NA,NA,0
bb_128_153,NA,NA,NA,NA,0
bb_128_154,NA,NA,NA,NA,0
bb_129_0,NA,NA,NA,NA,0
bb_129_1,NA,NA,NA,NA,0
bb_129_2,NA,NA,NA,NA,0
bb_129_3,NA,NA,NA,NA,0
bb_129_4,NA,NA,NA,NA,0
bb_129_5,NA,NA,NA,NA,0
bb_129_6,NA,NA,NA,NA,0
bb_129_7,NA,NA,NA,NA,0
bb_129_8,NA,NA,NA,NA,0
bb_129_9,NA,NA,NA,NA,0
bb_129_10,NA,NA,NA,NA,0
bb_129_11,NA,NA,NA,NA,0
bb_129_12,NA,NA,NA,NA,0
bb_129_13,NA,NA,NA,NA,0
bb_129_14,NA,NA,NA,NA,0
bb_129_15,NA,NA,NA,NA,0
bb_129_16,NA,NA,NA,NA,0
bb_129_17,NA,NA,NA,NA,0
bb_129_18,NA,NA,NA,NA,0
bb_129_19,NA,NA,NA,NA,0
bb_129_20,NA,NA,NA,NA,0
bb_129_21,NA,NA,NA,NA,0
bb_129_22,NA,NA,NA,NA,0
bb_129_23,NA,NA,NA,NA,0
bb_129_24,NA,NA,NA,NA,0
bb_129_25,NA,NA,NA,NA,0
bb_129_26,NA,NA,NA,NA,0
bb_129_27,NA,NA,NA,NA,0
bb_129_28,NA,NA,NA,NA,0
bb_129_29,NA,NA,NA,NA,0
bb_129_30,NA,NA,NA,NA,0
bb_129_31,NA,NA,NA,NA,0
bb_129_32,NA,NA,NA,NA,0
bb_129_33,187,84,5,4,2
bb_129_33,195,90,5,5,2
bb_129_34,184,82,17,16,1
bb_129_35,179,79,23,20,1
bb_129_36,179,78,23,21,1
bb_129_37,198,104,3,4,2
bb_129_37,176,78,27,22,2
bb_129_38,196,103,6,5,2
bb_129_38,173,77,31,25,2
bb_129_39,158,72,10,7,2
bb_129_39,171,76,33,33,2
bb_129_40,156,72,13,9,2
bb_129_40,170,75,34,35,2
bb_129_41,154,72,15,10,2
bb_129_41,168,74,36,37,2
bb_129_42,151,86,6,4,3
bb_129_42,153,72,16,10,3
bb_129_42,165,74,38,37,3
bb_129_43,148,72,55,39,1
bb_129_44,147,72,56,39,1
bb_129_45,147,73,56,38,1
bb_129_46,163,65,4,3,2
bb_129_46,146,72,58,39,2
bb_129_47,161,65,6,5,2
bb_129_47,146,72,59,39,2
bb_129_48,160,65,7,5,2
bb_129_48,146,71,59,40,2
bb_129_49,159,63,7,9,2
bb_129_49,145,69,60,42,2
bb_129_50,142,63,63,48,1
bb_129_51,140,62,64,49,1
bb_129_52,139,62,64,49,1
bb_129_53,139,62,64,49,1
bb_129_54,139,62,63,49,1
bb_129_55,139,62,63,49,1
bb_129_56,140,62,63,49,1
bb_129_57,140,62,64,49,1
bb_129_58,139,61,65,50,1
bb_129_59,139,61,65,50,1
bb_129_60,139,60,65,52,1
bb_129_61,140,60,64,52,1
bb_129_62,139,59,65,53,1
bb_129_63,138,59,65,53,1
bb_129_64,138,59,65,53,1
bb_129_65,138,59,65,53,1
bb_129_66,162,59,4,4,2
bb_129_66,138,68,65,44,2
bb_129_67,138,69,65,43,1
bb_129_68,139,69,64,44,1
bb_129_69,139,70,64,43,1
bb_129_70,157,70,9,9,3
bb_129_70,140,76,16,11,3
bb_129_70,155,71,48,42,3
bb_129_71,153,76,4,4,3
bb_129_71,141,80,9,7,3
bb_129_71,155,70,48,44,3
bb_129_72,142,81,7,6,2
bb_129_72,155,70,48,44,2
bb_129_73,144,80,7,7,2
bb_129_73,155,71,47,43,2
bb_129_74,145,82,6,6,2
bb_129_74,154,72,47,42,2
bb_129_75,146,81,8,7,2
bb_129_75,153,73,47,41,2
bb_129_76,153,74,47,40,1
bb_129_77,155,75,43,38,1
bb_129_78,155,75,40,38,1
bb_129_79,188,96,6,6,2
bb_129_79,155,75,35,34,2
bb_129_80,189,97,4,4,2
bb_129_80,155,76,36,32,2
bb_129_81,155,72,35,35,1
bb_129_82,155,69,35,38,1
bb_129_83,155,69,34,37,1
bb_129_84,155,69,34,37,1
bb_129_85,155,69,34,36,1
bb_129_86,155,69,34,36,1
bb_129_87,178,99,8,5,2
bb_129_87,154,69,34,29,2
bb_129_88,154,69,34,29,1
bb_129_89,154,70,34,28,1
bb_129_90,153,70,33,29,1
bb_129_91,153,71,33,29,1
bb_129_92,153,72,32,29,1
bb_129_93,152,72,32,30,1
bb_129_94,152,73,25,27,1
bb_129_95,152,74,25,25,1
bb_129_96,151,75,24,24,1
bb_129_97,151,76,23,25,1
bb_129_98,152,77,22,22,1
bb_129_99,167,78,5,4,2
bb_129_99,152,86,14,13,2
bb_129_100,152,91,12,7,1
bb_129_101,152,94,5,2,1
bb_129_102,NA,NA,NA,NA,0
bb_129_103,NA,NA,NA,NA,0
bb_129_104,NA,NA,NA,NA,0
bb_129_105,NA,NA,NA,NA,0
bb_129_106,NA,NA,NA,NA,0
bb_129_107,NA,NA,NA,NA,0
bb_129_108,NA,NA,NA,NA,0
bb_129_109,NA,NA,NA,NA,0
bb_129_110,NA,NA,NA,NA,0
bb_129_111,NA,NA,NA,NA,0
bb_129_112,NA,NA,NA,NA,0
bb_129_113,NA,NA,NA,NA,0
bb_129_114,NA,NA,NA,NA,0
bb_129_115,NA,NA,NA,NA,0
bb_129_116,NA,NA,NA,NA,0
bb_129_117,NA,NA,NA,NA,0
bb_129_118,NA,NA,NA,NA,0
bb_129_119,NA,NA,NA,NA,0
bb_129_120,NA,NA,NA,NA,0
bb_129_121,NA,NA,NA,NA,0
bb_129_122,NA,NA,NA,NA,0
bb_129_123,NA,NA,NA,NA,0
bb_129_124,NA,NA,NA,NA,0
bb_129_125,NA,NA,NA,NA,0
bb_129_126,NA,NA,NA,NA,0
bb_129_127,NA,NA,NA,NA,0
bb_129_128,NA,NA,NA,NA,0
bb_129_129,NA,NA,NA,NA,0
bb_129_130,NA,NA,NA,NA,0
bb_129_131,NA,NA,NA,NA,0
bb_129_132,NA,NA,NA,NA,0
bb_129_133,NA,NA,NA,NA,0
bb_129_134,NA,NA,NA,NA,0
bb_129_135,NA,NA,NA,NA,0
bb_129_136,NA,NA,NA,NA,0
bb_129_137,NA,NA,NA,NA,0
bb_129_138,NA,NA,NA,NA,0
bb_129_139,NA,NA,NA,NA,0
bb_129_140,NA,NA,NA,NA,0
bb_129_141,NA,NA,NA,NA,0
bb_129_142,NA,NA,NA,NA,0
bb_129_143,NA,NA,NA,NA,0
bb_129_144,NA,NA,NA,NA,0
bb_129_145,NA,NA,NA,NA,0
bb_129_146,NA,NA,NA,NA,0
bb_129_147,NA,NA,NA,NA,0
bb_129_148,NA,NA,NA,NA,0
bb_129_149,NA,NA,NA,NA,0
bb_129_150,NA,NA,NA,NA,0
bb_129_151,NA,NA,NA,NA,0
bb_129_152,NA,NA,NA,NA,0
bb_129_153,NA,NA,NA,NA,0
bb_129_154,NA,NA,NA,NA,0
bb_131_0,NA,NA,NA,NA,0
bb_131_1,NA,NA,NA,NA,0
bb_131_2,NA,NA,NA,NA,0
bb_131_3,NA,NA,NA,NA,0
bb_131_4,NA,NA,NA,NA,0
bb_131_5,NA,NA,NA,NA,0
bb_131_6,NA,NA,NA,NA,0
bb_131_7,NA,NA,NA,NA,0
bb_131_8,NA,NA,NA,NA,0
bb_131_9,NA,NA,NA,NA,0
bb_131_10,NA,NA,NA,NA,0
bb_131_11,NA,NA,NA,NA,0
bb_131_12,NA,NA,NA,NA,0
bb_131_13,NA,NA,NA,NA,0
bb_131_14,NA,NA,NA,NA,0
bb_131_15,NA,NA,NA,NA,0
bb_131_16,NA,NA,NA,NA,0
bb_131_17,NA,NA,NA,NA,0
bb_131_18,NA,NA,NA,NA,0
bb_131_19,NA,NA,NA,NA,0
bb_131_20,NA,NA,NA,NA,0
bb_131_21,NA,NA,NA,NA,0
bb_131_22,NA,NA,NA,NA,0
bb_131_23,NA,NA,NA,NA,0
bb_131_24,NA,NA,NA,NA,0
bb_131_25,NA,NA,NA,NA,0
bb_131_26,NA,NA,NA,NA,0
bb_131_27,NA,NA,NA,NA,0
bb_131_28,NA,NA,NA,NA,0
bb_131_29,NA,NA,NA,NA,0
bb_131_30,NA,NA,NA,NA,0
bb_131_31,NA,NA,NA,NA,0
bb_131_32,NA,NA,NA,NA,0
bb_131_33,NA,NA,NA,NA,0
bb_131_34,NA,NA,NA,NA,0
bb_131_35,NA,NA,NA,NA,0
bb_131_36,NA,NA,NA,NA,0
bb_131_37,NA,NA,NA,NA,0
bb_131_38,NA,NA,NA,NA,0
bb_131_39,NA,NA,NA,NA,0
bb_131_40,NA,NA,NA,NA,0
bb_131_41,NA,NA,NA,NA,0
bb_131_42,NA,NA,NA,NA,0
bb_131_43,NA,NA,NA,NA,0
bb_131_44,NA,NA,NA,NA,0
bb_131_45,NA,NA,NA,NA,0
bb_131_46,NA,NA,NA,NA,0
bb_131_47,NA,NA,NA,NA,0
bb_131_48,NA,NA,NA,NA,0
bb_131_49,NA,NA,NA,NA,0
bb_131_50,NA,NA,NA,NA,0
bb_131_51,NA,NA,NA,NA,0
bb_131_52,NA,NA,NA,NA,0
bb_131_53,NA,NA,NA,NA,0
bb_131_54,NA,NA,NA,NA,0
bb_131_55,NA,NA,NA,NA,0
bb_131_56,NA,NA,NA,NA,0
bb_131_57,NA,NA,NA,NA,0
bb_131_58,NA,NA,NA,NA,0
bb_131_59,NA,NA,NA,NA,0
bb_131_60,NA,NA,NA,NA,0
bb_131_61,NA,NA,NA,NA,0
bb_131_62,NA,NA,NA,NA,0
bb_131_63,NA,NA,NA,NA,0
bb_131_64,NA,NA,NA,NA,0
bb_131_65,NA,NA,NA,NA,0
bb_131_66,NA,NA,NA,NA,0
bb_131_67,NA,NA,NA,NA,0
bb_131_68,163,149,7,3,2
bb_131_68,174,137,10,9,2
bb_131_69,154,148,18,5,2
bb_131_69,171,134,16,13,2
bb_131_70,162,130,3,7,3
bb_131_70,155,147,19,6,3
bb_131_70,169,132,20,15,3
bb_131_71,151,128,38,25,1
bb_131_72,149,128,41,25,1
bb_131_73,150,127,40,26,1
bb_131_74,149,124,41,30,1
bb_131_75,148,122,42,34,1
bb_131_76,148,121,44,35,1
bb_131_77,147,121,46,36,1
bb_131_78,149,121,44,36,1
bb_131_79,148,121,45,37,1
bb_131_80,148,121,44,38,1
bb_131_81,149,121,44,38,1
bb_131_82,149,122,44,38,1
bb_131_83,145,121,48,40,1
bb_131_84,144,120,49,41,1
bb_131_85,145,120,49,41,1
bb_131_86,144,120,51,41,1
bb_131_87,144,119,51,42,1
bb_131_88,143,119,54,42,1
bb_131_89,143,118,56,43,1
bb_131_90,142,117,57,44,1
bb_131_91,142,117,57,45,1
bb_131_92,144,117,56,45,1
bb_131_93,144,117,56,46,1
bb_131_94,144,117,56,45,1
bb_131_95,143,117,59,45,1
bb_131_96,143,118,59,44,1
bb_131_97,142,118,60,45,1
bb_131_98,142,117,58,46,1
bb_131_99,142,117,58,46,1
bb_131_100,141,117,58,47,1
bb_131_101,141,118,58,46,1
bb_131_102,139,117,59,47,1
bb_131_103,140,118,58,46,1
bb_131_104,140,118,58,46,1
bb_131_105,140,119,57,45,1
bb_131_106,141,118,56,45,1
bb_131_107,140,118,56,45,1
bb_131_108,140,119,55,45,1
bb_131_109,140,120,55,43,1
bb_131_110,141,119,54,44,1
bb_131_111,142,120,53,43,1
bb_131_112,142,121,51,43,1
bb_131_113,142,122,51,41,1
bb_131_114,144,122,48,41,1
bb_131_115,144,122,48,41,1
bb_131_116,144,123,46,41,1
bb_131_117,144,123,45,41,1
bb_131_118,145,123,43,39,1
bb_131_119,147,124,40,38,1
bb_131_120,149,124,37,38,1
bb_131_121,184,129,3,7,2
bb_131_121,149,124,34,38,2
bb_131_122,175,124,5,4,3
bb_131_122,151,126,23,15,3
bb_131_122,158,139,22,21,3
bb_131_123,152,128,23,13,2
bb_131_123,160,140,19,17,2
bb_131_124,172,130,3,7,3
bb_131_124,153,132,18,9,3
bb_131_124,160,141,19,14,3
bb_131_125,154,133,16,7,2
bb_131_125,162,141,15,13,2
bb_131_126,155,133,11,7,2
bb_131_126,164,143,8,10,2
bb_131_127,157,135,4,3,2
bb_131_127,166,146,4,4,2
bb_131_128,NA,NA,NA,NA,0
bb_131_129,NA,NA,NA,NA,0
bb_131_130,NA,NA,NA,NA,0
bb_131_131,NA,NA,NA,NA,0
bb_131_132,NA,NA,NA,NA,0
bb_131_133,NA,NA,NA,NA,0
bb_131_134,NA,NA,NA,NA,0
bb_131_135,NA,NA,NA,NA,0
bb_131_136,NA,NA,NA,NA,0
bb_131_137,NA,NA,NA,NA,0
bb_131_138,NA,NA,NA,NA,0
bb_131_139,NA,NA,NA,NA,0
bb_131_140,NA,NA,NA,NA,0
bb_131_141,NA,NA,NA,NA,0
bb_131_142,NA,NA,NA,NA,0
bb_131_143,NA,NA,NA,NA,0
bb_131_144,NA,NA,NA,NA,0
bb_131_145,NA,NA,NA,NA,0
bb_131_146,NA,NA,NA,NA,0
bb_131_147,NA,NA,NA,NA,0
bb_131_148,NA,NA,NA,NA,0
bb_131_149,NA,NA,NA,NA,0
bb_131_150,NA,NA,NA,NA,0
bb_131_151,NA,NA,NA,NA,0
bb_131_152,NA,NA,NA,NA,0
bb_131_153,NA,NA,NA,NA,0
bb_131_154,NA,NA,NA,NA,0
bb_132_0,NA,NA,NA,NA,0
bb_132_1,NA,NA,NA,NA,0
bb_132_2,NA,NA,NA,NA,0
bb_132_3,NA,NA,NA,NA,0
bb_132_4,NA,NA,NA,NA,0
bb_132_5,NA,NA,NA,NA,0
bb_132_6,NA,NA,NA,NA,0
bb_132_7,NA,NA,NA,NA,0
bb_132_8,NA,NA,NA,NA,0
bb_132_9,NA,NA,NA,NA,0
bb_132_10,NA,NA,NA,NA,0
bb_132_11,NA,NA,NA,NA,0
bb_132_12,NA,NA,NA,NA,0
bb_132_13,NA,NA,NA,NA,0
bb_132_14,NA,NA,NA,NA,0
bb_132_15,NA,NA,NA,NA,0
bb_132_16,NA,NA,NA,NA,0
bb_132_17,NA,NA,NA,NA,0
bb_132_18,NA,NA,NA,NA,0
bb_132_19,NA,NA,NA,NA,0
bb_132_20,NA,NA,NA,NA,0
bb_132_21,NA,NA,NA,NA,0
bb_132_22,NA,NA,NA,NA,0
bb_132_23,NA,NA,NA,NA,0
bb_132_24,NA,NA,NA,NA,0
bb_132_25,NA,NA,NA,NA,0
bb_132_26,NA,NA,NA,NA,0
bb_132_27,NA,NA,NA,NA,0
bb_132_28,NA,NA,NA,NA,0
bb_132_29,NA,NA,NA,NA,0
bb_132_30,NA,NA,NA,NA,0
bb_132_31,NA,NA,NA,NA,0
bb_132_32,NA,NA,NA,NA,0
bb_132_33,NA,NA,NA,NA,0
bb_132_34,NA,NA,NA,NA,0
bb_132_35,NA,NA,NA,NA,0
bb_132_36,NA,NA,NA,NA,0
bb_132_37,NA,NA,NA,NA,0
bb_132_38,NA,NA,NA,NA,0
bb_132_39,NA,NA,NA,NA,0
bb_132_40,NA,NA,NA,NA,0
bb_132_41,NA,NA,NA,NA,0
bb_132_42,NA,NA,NA,NA,0
bb_132_43,NA,NA,NA,NA,0
bb_132_44,NA,NA,NA,NA,0
bb_132_45,NA,NA,NA,NA,0
bb_132_46,NA,NA,NA,NA,0
bb_132_47,NA,NA,NA,NA,0
bb_132_48,NA,NA,NA,NA,0
bb_132_49,NA,NA,NA,NA,0
bb_132_50,NA,NA,NA,NA,0
bb_132_51,NA,NA,NA,NA,0
bb_132_52,NA,NA,NA,NA,0
bb_132_53,NA,NA,NA,NA,0
bb_132_54,NA,NA,NA,NA,0
bb_132_55,NA,NA,NA,NA,0
bb_132_56,NA,NA,NA,NA,0
bb_132_57,NA,NA,NA,NA,0
bb_132_58,151,95,4,3,1
bb_132_59,149,94,9,5,3
bb_132_59,120,88,6,8,3
bb_132_59,141,86,7,12,3
bb_132_60,193,96,3,4,4
bb_132_60,182,94,5,3,4
bb_132_60,120,89,5,7,4
bb_132_60,143,88,13,11,4
bb_132_61,147,95,7,4,4
bb_132_61,144,88,6,5,4
bb_132_61,119,89,5,8,4
bb_132_61,178,82,18,21,4
bb_132_62,147,96,8,5,5
bb_132_62,148,87,6,5,5
bb_132_62,167,71,3,5,5
bb_132_62,118,89,5,10,5
bb_132_62,177,81,21,23,5
bb_132_63,151,95,10,8,8
bb_132_63,171,90,5,5,8
bb_132_63,119,88,5,9,8
bb_132_63,150,87,5,4,8
bb_132_63,155,83,7,4,8
bb_132_63,144,70,19,7,8
bb_132_63,165,70,11,15,8
bb_132_63,176,78,22,25,8
bb_132_64,120,86,5,4,2
bb_132_64,143,68,56,36,2
bb_132_65,133,82,8,8,3
bb_132_65,120,79,7,10,3
bb_132_65,138,64,63,47,3
bb_132_66,120,63,82,49,1
bb_132_67,120,63,83,54,1
bb_132_68,118,63,84,55,1
bb_132_69,149,125,7,12,2
bb_132_69,117,64,84,53,2
bb_132_70,146,125,11,9,2
bb_132_70,119,63,82,56,2
bb_132_71,119,63,83,73,1
bb_132_72,120,63,81,72,1
bb_132_73,120,62,81,74,1
bb_132_74,119,61,82,79,1
bb_132_75,120,62,82,78,1
bb_132_76,118,63,83,77,1
bb_132_77,119,63,82,85,1
bb_132_78,119,63,81,89,1
bb_132_79,120,62,81,90,1
bb_132_80,121,61,79,92,1
bb_132_81,121,61,80,91,1
bb_132_82,121,62,79,90,1
bb_132_83,121,61,79,96,1
bb_132_84,123,60,77,98,1
bb_132_85,119,61,81,97,1
bb_132_86,123,60,78,96,1
bb_132_87,127,113,48,43,2
bb_132_87,125,60,76,60,2
bb_132_88,146,123,28,32,2
bb_132_88,124,59,78,75,2
bb_132_89,143,130,6,6,3
bb_132_89,150,127,25,27,3
bb_132_89,125,61,77,70,3
bb_132_90,136,128,3,4,3
bb_132_90,149,128,25,24,3
bb_132_90,125,62,76,68,3
bb_132_91,149,128,25,25,2
bb_132_91,125,62,75,67,2
bb_132_92,149,128,25,23,2
bb_132_92,122,63,78,61,2
bb_132_93,152,130,24,21,2
bb_132_93,123,62,76,63,2
bb_132_94,150,131,26,21,2
bb_132_94,124,62,75,67,2
bb_132_95,124,62,75,89,1
bb_132_96,126,61,72,87,1
bb_132_97,129,119,45,33,2
bb_132_97,126,61,72,57,2
bb_132_98,130,121,44,30,2
bb_132_98,125,61,73,58,2
bb_132_99,129,118,11,11,3
bb_132_99,142,129,32,20,3
bb_132_99,125,61,71,58,3
bb_132_100,130,121,13,9,3
bb_132_100,156,134,17,14,3
bb_132_100,125,61,71,58,3
bb_132_101,163,137,9,7,4
bb_132_101,142,128,7,7,4
bb_132_101,129,121,11,7,4
bb_132_101,125,61,71,58,4
bb_132_102,125,122,8,3,2
bb_132_102,124,61,72,58,2
bb_132_103,125,61,71,57,1
bb_132_104,123,62,73,56,1
bb_132_105,124,62,72,56,1
bb_132_106,124,63,71,55,1
bb_132_107,124,63,70,55,1
bb_132_108,125,66,68,52,1
bb_132_109,152,67,6,6,2
bb_132_109,126,69,67,48,2
bb_132_110,126,69,67,49,1
bb_132_111,127,70,66,48,1
bb_132_112,127,70,64,48,1
bb_132_113,128,71,62,47,1
bb_132_114,127,71,62,47,1
bb_132_115,128,71,62,47,1
bb_132_116,128,70,61,47,1
bb_132_117,128,72,60,45,1
bb_132_118,129,72,58,46,1
bb_132_119,130,74,57,44,1
bb_132_120,131,75,53,42,1
bb_132_121,130,75,53,42,1
bb_132_122,130,78,54,39,1
bb_132_123,131,80,50,35,1
bb_132_124,132,79,49,36,1
bb_132_125,133,80,47,35,1
bb_132_126,134,80,45,34,1
bb_132_127,134,80,44,33,1
bb_132_128,135,80,43,33,1
bb_132_129,136,82,40,32,1
bb_132_130,158,92,16,14,2
bb_132_130,136,84,28,30,2
bb_132_131,159,97,13,8,2
bb_132_131,136,84,26,30,2
bb_132_132,160,98,11,6,2
bb_132_132,136,84,25,30,2
bb_132_133,163,98,3,4,3
bb_132_133,155,110,3,4,3
bb_132_133,138,85,22,25,3
bb_132_134,138,86,22,21,1
bb_132_135,140,86,19,20,1
bb_132_136,148,89,11,16,1
bb_132_137,148,94,11,10,1
bb_132_138,149,95,8,7,1
bb_132_139,NA,NA,NA,NA,0
bb_132_140,NA,NA,NA,NA,0
bb_132_141,NA,NA,NA,NA,0
bb_132_142,NA,NA,NA,NA,0
bb_132_143,NA,NA,NA,NA,0
bb_132_144,NA,NA,NA,NA,0
bb_132_145,NA,NA,NA,NA,0
bb_132_146,NA,NA,NA,NA,0
bb_132_147,NA,NA,NA,NA,0
bb_132_148,NA,NA,NA,NA,0
bb_132_149,NA,NA,NA,NA,0
bb_132_150,NA,NA,NA,NA,0
bb_132_151,NA,NA,NA,NA,0
bb_132_152,NA,NA,NA,NA,0
bb_132_153,NA,NA,NA,NA,0
bb_132_154,NA,NA,NA,NA,0
bb_133_0,NA,NA,NA,NA,0
bb_133_1,NA,NA,NA,NA,0
bb_133_2,NA,NA,NA,NA,0
bb_133_3,NA,NA,NA,NA,0
bb_133_4,NA,NA,NA,NA,0
bb_133_5,NA,NA,NA,NA,0
bb_133_6,NA,NA,NA,NA,0
bb_133_7,NA,NA,NA,NA,0
bb_133_8,NA,NA,NA,NA,0
bb_133_9,NA,NA,NA,NA,0
bb_133_10,NA,NA,NA,NA,0
bb_133_11,NA,NA,NA,NA,0
bb_133_12,NA,NA,NA,NA,0
bb_133_13,NA,NA,NA,NA,0
bb_133_14,NA,NA,NA,NA,0
bb_133_15,NA,NA,NA,NA,0
bb_133_16,NA,NA,NA,NA,0
bb_133_17,NA,NA,NA,NA,0
bb_133_18,NA,NA,NA,NA,0
bb_133_19,NA,NA,NA,NA,0
bb_133_20,NA,NA,NA,NA,0
bb_133_21,NA,NA,NA,NA,0
bb_133_22,NA,NA,NA,NA,0
bb_133_23,NA,NA,NA,NA,0
bb_133_24,NA,NA,NA,NA,0
bb_133_25,NA,NA,NA,NA,0
bb_133_26,NA,NA,NA,NA,0
bb_133_27,NA,NA,NA,NA,0
bb_133_28,NA,NA,NA,NA,0
bb_133_29,NA,NA,NA,NA,0
bb_133_30,NA,NA,NA,NA,0
bb_133_31,NA,NA,NA,NA,0
bb_133_32,NA,NA,NA,NA,0
bb_133_33,NA,NA,NA,NA,0
bb_133_34,NA,NA,NA,NA,0
bb_133_35,NA,NA,NA,NA,0
bb_133_36,NA,NA,NA,NA,0
bb_133_37,NA,NA,NA,NA,0
bb_133_38,NA,NA,NA,NA,0
bb_133_39,NA,NA,NA,NA,0
bb_133_40,NA,NA,NA,NA,0
bb_133_41,NA,NA,NA,NA,0
bb_133_42,NA,NA,NA,NA,0
bb_133_43,NA,NA,NA,NA,0
bb_133_44,NA,NA,NA,NA,0
bb_133_45,NA,NA,NA,NA,0
bb_133_46,NA,NA,NA,NA,0
bb_133_47,NA,NA,NA,NA,0
bb_133_48,NA,NA,NA,NA,0
bb_133_49,NA,NA,NA,NA,0
bb_133_50,NA,NA,NA,NA,0
bb_133_51,NA,NA,NA,NA,0
bb_133_52,NA,NA,NA,NA,0
bb_133_53,NA,NA,NA,NA,0
bb_133_54,NA,NA,NA,NA,0
bb_133_55,NA,NA,NA,NA,0
bb_133_56,NA,NA,NA,NA,0
bb_133_57,NA,NA,NA,NA,0
bb_133_58,NA,NA,NA,NA,0
bb_133_59,NA,NA,NA,NA,0
bb_133_60,116,156,5,3,1
bb_133_61,112,155,10,6,1
bb_133_62,110,154,13,9,1
bb_133_63,107,153,19,18,1
bb_133_64,99,152,30,21,1
bb_133_65,117,157,23,20,2
bb_133_65,98,151,33,23,2
bb_133_66,98,143,43,35,1
bb_133_67,97,141,45,37,1
bb_133_68,97,139,44,39,1
bb_133_69,96,139,46,39,1
bb_133_70,95,135,49,43,1
bb_133_71,94,134,49,45,1
bb_133_72,94,133,50,46,1
bb_133_73,94,133,51,47,1
bb_133_74,95,128,51,52,1
bb_133_75,93,127,53,53,1
bb_133_76,92,127,57,53,1
bb_133_77,92,127,57,53,1
bb_133_78,92,127,58,53,1
bb_133_79,87,126,63,54,1
bb_133_80,87,126,64,55,1
bb_133_81,86,125,65,56,1
bb_133_82,86,125,65,56,1
bb_133_83,86,125,65,56,1
bb_133_84,86,124,65,57,1
bb_133_85,87,124,65,56,1
bb_133_86,88,124,64,56,1
bb_133_87,91,124,62,56,1
bb_133_88,92,124,62,56,1
bb_133_89,91,124,64,56,1
bb_133_90,91,123,65,56,1
bb_133_91,91,123,65,56,1
bb_133_92,91,123,66,56,1
bb_133_93,92,123,65,56,1
bb_133_94,93,123,64,56,1
bb_133_95,94,123,64,56,1
bb_133_96,94,122,64,57,1
bb_133_97,94,121,64,58,1
bb_133_98,94,121,64,58,1
bb_133_99,95,120,62,58,1
bb_133_100,95,120,62,58,1
bb_133_101,95,119,61,58,1
bb_133_102,96,119,60,58,1
bb_133_103,96,119,59,57,1
bb_133_104,97,118,58,57,1
bb_133_105,97,119,58,55,1
bb_133_106,98,120,57,54,1
bb_133_107,98,120,56,53,1
bb_133_108,99,121,54,52,1
bb_133_109,98,121,55,52,1
bb_133_110,99,122,54,51,1
bb_133_111,100,122,53,50,1
bb_133_112,99,123,53,48,1
bb_133_113,101,124,50,47,1
bb_133_114,104,125,46,46,1
bb_133_115,104,125,46,45,1
bb_133_116,105,126,44,44,1
bb_133_117,105,127,44,42,1
bb_133_118,106,127,43,41,1
bb_133_119,106,128,43,39,1
bb_133_120,107,128,43,38,1
bb_133_121,108,129,40,35,1
bb_133_122,108,134,40,29,1
bb_133_123,109,135,38,27,1
bb_133_124,110,136,37,25,1
bb_133_125,111,137,35,24,1
bb_133_126,112,137,34,23,1
bb_133_127,114,137,27,20,1
bb_133_128,114,138,19,17,1
bb_133_129,116,139,16,13,1
bb_133_130,121,140,10,11,1
bb_133_131,123,141,8,9,1
